pt_b,eta_b,phi_b,cha_b,fla_b,event
43.409008,-0.085402265,1.5090169,-1,5,293559
71.48228,1.393176,-2.6603007,1,5,293561
111.02121,-0.5640929,2.683488,1,5,293567
98.392685,-0.9192433,0.9898931,1,5,293584
120.64485,0.20736738,1.8877299,-1,5,293585
72.11771,0.19481736,2.6269953,-1,5,293586
62.77399,1.4095997,0.36795735,1,5,293588
84.54331,-0.48659208,1.2920271,-1,5,293590
23.522326,0.8795974,1.3532224,1,5,293595
75.62163,1.1802515,2.612115,-1,5,293596
6.110667,0.5834693,0.36655715,-1,5,293597
24.93244,-0.41865063,2.2853212,1,5,293601
20.025707,-0.6246419,-1.463607,1,5,293621
84.53279,0.016043218,0.42928013,-1,5,293626
84.989624,-0.41471055,1.0996825,1,5,293627
74.25637,-0.85633403,-2.3605087,-1,5,293628
78.15305,0.16222717,2.7212088,-1,5,293635
94.76446,-0.67785853,2.0202303,1,5,293640
84.757965,-0.4030783,3.116513,1,5,293641
70.756195,-1.2924151,2.0581238,1,5,293642
37.490925,-0.9978732,0.3868893,-1,5,293648
129.80574,0.04597443,-2.3571534,-1,5,293667
56.414692,0.28990912,0.78383934,-1,5,293669
129.17804,0.044877116,2.1796684,-1,5,293670
100.70401,0.7527626,-2.2700489,-1,5,293671
52.031734,-0.7588677,2.7946296,1,5,293672
104.75693,-0.09500947,-2.4608123,-1,5,293676
30.441925,-0.2397749,0.45567992,-1,5,293680
91.33965,0.4165833,-1.5045055,-1,5,293683
26.951174,0.21869473,0.12791531,1,5,293688
39.840054,0.1560786,1.6299065,1,5,293693
3.174633,0.21255194,1.3401811,-1,5,293694
31.592922,-0.55899316,0.20820892,1,5,293699
1.5708389,-0.33595452,0.41531497,-1,5,293711
74.972626,-1.3090352,-3.0599535,-1,5,293713
113.937325,-0.48722652,-0.2923893,-1,5,293721
107.7649,-0.7593267,1.2553489,-1,5,293725
68.13404,-1.1024512,-3.050249,-1,5,293728
85.31575,-0.09593366,-2.576651,1,5,293738
30.103497,0.6268727,-1.7175784,-1,5,293743
66.53631,-1.3278219,-2.9401844,-1,5,293752
115.82226,0.30069304,-2.347439,-1,5,293754
139.58499,0.4031634,2.6732602,-1,5,293762
125.940605,0.46304795,1.5276426,1,5,293763
20.260096,-0.9920145,2.9928217,1,5,293764
116.77131,0.6582314,-0.24324133,-1,5,293765
25.935646,-0.2481433,-2.0165365,1,5,293766
73.858284,0.47711036,0.15926535,-1,5,293767
32.800632,-0.31151778,0.9314393,-1,5,293769
112.9503,0.26078984,-2.3952816,1,5,293772
46.948475,0.70109624,-1.4337759,1,5,293778
102.298294,0.27651843,2.0005672,1,5,293781
21.917416,1.2651321,2.4545827,-1,5,293782
109.93296,-0.3906059,2.1122453,-1,5,293783
32.939407,0.763595,-3.0768428,-1,5,293789
40.80334,0.5774131,0.45207876,-1,5,293790
93.32403,0.75864476,2.3863134,1,5,293792
114.41556,-0.29774982,1.5703862,-1,5,293794
27.990091,2.0941935,-2.444323,-1,5,293795
98.45735,0.8857041,0.49236798,-1,5,293799
114.37108,-0.029550225,-1.0848986,1,5,293804
33.444298,1.7406982,-0.121661976,1,5,293812
2.5819368,0.05265366,0.3671282,1,5,293814
132.10553,0.21603179,-1.7385197,1,5,293823
24.871714,-0.57434213,-2.9721444,-1,5,293826
146.80673,-0.051796015,-1.0121922,-1,5,293836
70.82328,-0.06988967,0.75966156,1,5,293842
54.194668,-0.8668586,-0.6365068,-1,5,293844
158.6442,0.06948729,-1.9116389,1,5,293848
57.54814,-0.16915181,-1.0251756,-1,5,293849
60.419147,1.2028459,0.44416043,-1,5,293850
41.29333,-0.742675,1.7360002,1,5,293851
60.479996,-0.41896662,-1.1980889,-1,5,293856
115.05478,-0.06850412,0.9057948,1,5,293857
123.768166,0.34785914,0.31647125,1,5,293860
45.625843,0.5919764,-2.8582942,1,5,293869
15.090922,1.3035064,-1.9736181,-1,5,293871
132.79579,-0.128685,-0.42182687,1,5,293878
1.3468429,0.3866582,-1.7685969,-1,5,293882
69.17031,-1.2833464,-0.012829193,-1,5,293883
148.12816,0.050570995,0.37305862,1,5,293884
120.897545,0.2590728,0.25685358,1,5,293890
56.35353,-1.3255352,-2.9969115,-1,5,293891
37.38192,-0.3988622,0.48969966,-1,5,293896
3.3341897,-0.7837219,-1.4086431,1,5,293908
84.10886,-0.11094523,-0.4596247,-1,5,293919
122.8667,0.00863416,2.811429,-1,5,293922
94.235825,0.94409376,-0.025488855,1,5,293926
85.434006,1.2626476,-2.3127167,1,5,293928
32.235085,-2.0294852,0.25342605,1,5,293944
29.233316,-0.6092223,2.704179,-1,5,293948
91.29344,-0.035668243,2.3882122,1,5,293950
64.2693,-0.9256869,2.1283839,1,5,293953
70.58289,-0.862703,0.7273168,1,5,293954
98.52972,0.5112114,-1.2825892,-1,5,293960
133.85466,-0.24493068,2.2677531,-1,5,293966
53.13646,1.3529578,2.4466698,-1,5,293968
108.105,0.49851927,2.3961,1,5,293969
14.736239,1.096093,-2.0245945,1,5,293978
82.76961,0.7558753,-0.392684,1,5,293982
165.10448,0.020367803,1.9569863,1,5,293986
36.439346,1.0978501,-3.0367196,-1,5,293999
16.149113,0.09755556,-1.2070254,1,5,294002
13.526541,2.1390553,1.5931112,-1,5,294011
105.245094,-0.38755357,3.0048943,1,5,294012
29.2026,0.4862212,0.8603333,1,5,294013
46.428932,0.28361875,0.63010514,1,5,294020
28.423176,0.4016019,0.07726785,-1,5,294021
6.743159,2.4867585,-2.2170107,1,5,294022
14.844099,1.5043448,-0.7868702,-1,5,294023
73.279045,1.1619697,-2.8862112,-1,5,294040
81.54781,-0.3281158,-2.7894604,1,5,294041
105.693245,-0.41717353,-0.9988042,1,5,294043
61.514557,0.3099063,-0.3288677,-1,5,294046
100.476814,-0.6653651,1.57475,-1,5,294048
33.521145,0.45907524,0.030311218,1,5,294049
109.274,-0.27345562,-1.4382818,-1,5,294050
71.53371,-0.01389263,1.1429747,-1,5,294051
65.031166,0.04233471,3.003219,1,5,294053
57.094868,0.33956134,0.49879983,-1,5,294057
48.13202,0.31755057,2.1122155,1,5,294074
115.06891,-0.24258947,-2.1849074,1,5,294077
42.070194,0.36109182,-1.0749937,-1,5,294078
91.34654,-0.023411,0.090814106,1,5,294095
2.442041,0.4125389,2.1311185,1,5,294096
71.154755,-0.91091734,2.924396,-1,5,294100
130.11705,0.4266477,-3.1236222,-1,5,294105
120.01794,-0.26831755,0.9131394,-1,5,294106
118.29988,0.35506436,1.6661253,1,5,294107
52.689632,0.5971818,-2.272,-1,5,294110
51.997753,-0.063301645,-1.0196724,-1,5,294111
93.16564,-0.82720286,1.6812168,-1,5,294125
98.4581,-0.1707314,2.4230168,1,5,294130
49.964153,0.7126302,-1.9105415,-1,5,294139
57.33338,0.49874082,0.67480713,1,5,294140
59.966793,-0.5065308,2.5173051,1,5,294142
74.17719,-0.54664296,-0.29580656,-1,5,294145
74.0368,1.3418659,0.050138634,1,5,294154
52.14476,-1.4862969,1.1678935,1,5,294155
12.318022,1.696416,0.56268114,1,5,294163
112.54702,-0.4681876,0.42910603,-1,5,294170
115.04296,0.6116623,0.078836285,1,5,294176
21.57437,1.1811018,2.09438,1,5,294191
117.0556,0.5669585,-0.9292436,1,5,294193
117.081375,-0.73153603,-1.870205,-1,5,294194
41.089783,-0.42198816,2.2646961,-1,5,294197
133.28024,-0.28603405,-2.133615,1,5,294200
101.1463,0.7227685,-0.4858772,1,5,294208
15.712355,0.5670727,-2.0917382,-1,5,294212
59.610317,-0.11434405,-1.5383463,1,5,294213
146.38896,0.020050677,3.0343018,-1,5,294216
85.47214,-0.07827092,0.7292119,-1,5,294222
127.276505,-0.5208971,2.680116,-1,5,294226
42.711494,0.030850584,1.4227723,-1,5,294228
132.72389,-0.114706516,-0.34178275,1,5,294234
144.21808,0.3932142,-1.5656369,1,5,294235
70.47684,1.0225385,1.9045668,-1,5,294239
54.31929,-0.19826567,-1.992123,1,5,294241
126.69753,0.3896874,-1.2780355,-1,5,294242
12.938825,-2.164716,2.9229937,-1,5,294247
64.08299,-0.7654189,0.06784591,-1,5,294252
48.388363,0.027310507,0.42833844,1,5,294255
128.57317,-0.0025356105,2.6081235,1,5,294263
106.717926,0.749286,-2.3153028,-1,5,294276
40.6119,-0.6954695,-0.571314,-1,5,294277
104.767,0.64437723,1.0000781,-1,5,294281
28.153858,1.0409838,-2.8350294,-1,5,294284
103.24802,-0.17448176,2.5732021,-1,5,294288
24.86047,1.0029793,0.50079554,-1,5,294290
54.08032,-0.3667843,1.0383768,-1,5,294291
83.58902,-1.0556527,-1.3072671,-1,5,294298
113.545815,0.6017658,1.463333,1,5,294299
86.13051,-0.5851321,-0.19943438,1,5,294303
101.73243,0.84619856,0.84933704,1,5,294311
131.18275,-0.2966137,-1.3087776,-1,5,294313
119.72984,0.1897831,0.8991421,-1,5,294316
85.8294,-0.887187,0.5000171,-1,5,294322
48.220016,1.1345437,2.3716757,-1,5,294329
19.55131,-1.6437885,-0.64371276,1,5,294332
56.233704,-0.62812895,-0.90878046,-1,5,294353
1.1097316,1.0482347,-1.7687246,-1,5,294355
146.54733,0.3243353,-0.99041986,1,5,294359
84.92221,0.6055697,3.1029568,1,5,294361
22.042683,-2.2814589,-0.8642492,1,5,294373
42.855568,0.22480185,-1.4082264,1,5,294375
77.37319,-0.50216633,-1.5793797,-1,5,294376
17.983147,-1.6776398,-0.5783796,-1,5,294379
19.919819,1.1566993,2.517069,1,5,294382
73.88926,-0.022043642,2.727934,-1,5,294383
20.129887,-1.8634665,-1.2989126,-1,5,294394
83.646416,-1.1559417,0.09539321,-1,5,294398
110.36449,0.19737236,1.3387951,-1,5,294402
19.669577,0.60199606,1.4911019,1,5,294403
100.64873,0.32592487,-1.4435048,-1,5,294405
99.43212,0.35585508,-0.9317065,-1,5,294406
53.619976,0.38306662,0.17617843,-1,5,294420
41.303997,-0.64089775,0.27811643,1,5,294428
28.317919,1.4262083,-2.0774674,1,5,294434
93.25868,-0.7365825,0.056787085,-1,5,294456
76.69732,-1.304924,2.0323653,1,5,294459
112.21175,-0.32051787,-1.7194668,-1,5,294468
120.59256,0.33599663,3.0080647,1,5,294473
6.38559,2.3994017,-3.062954,-1,5,294479
5.1447444,0.0052727894,-1.5815969,-1,5,294484
146.84436,-0.14760283,2.6961315,-1,5,294487
119.53446,0.17124516,-2.4115982,1,5,294488
84.421326,0.51724094,2.4756403,1,5,294492
4.6344337,-0.08659666,0.29273912,1,5,294495
63.820473,0.8402233,2.4832923,-1,5,294496
20.908663,-1.4031376,-2.4038777,-1,5,294501
33.88044,0.249894,2.757419,1,5,294509
118.5208,0.49904257,0.50680876,-1,5,294515
36.550777,-1.2200812,-0.85966754,-1,5,294520
117.92528,-0.028555462,-2.7301674,1,5,294521
55.330948,-1.4590319,3.0841007,-1,5,294528
31.952839,0.8300873,-1.7426014,-1,5,294535
91.64668,0.7362105,0.038534783,-1,5,294544
7.196777,2.0906687,-0.33371273,-1,5,294545
19.7021,-0.44911605,-1.9552317,1,5,294553
125.65201,-0.21784222,0.7492272,-1,5,294554
29.751202,1.514975,-1.9345384,1,5,294559
41.044083,0.020114573,-1.0658445,-1,5,294563
33.87851,-1.8101993,0.75777894,1,5,294565
107.20817,0.07753317,-2.3231504,-1,5,294570
40.246815,0.52923375,1.677084,1,5,294578
45.802277,-1.4570533,0.09118377,1,5,294583
34.57761,-0.07186896,0.6990157,-1,5,294585
8.407526,2.2601469,3.0722337,-1,5,294587
27.438803,2.218162,2.2949576,1,5,294590
96.86721,-0.59239644,1.5752119,1,5,294596
125.52914,0.078909755,-2.760405,1,5,294601
66.41706,1.233893,0.6553577,-1,5,294602
123.372475,-0.15767404,2.9774292,-1,5,294605
52.107677,1.5610862,-0.031269588,-1,5,294606
43.82564,-0.88623714,0.41257572,-1,5,294612
53.87211,-0.13072586,1.9393368,1,5,294613
113.49125,0.20540117,2.0933332,-1,5,294629
1.8692967,-0.949638,-2.205126,-1,5,294633
100.26395,0.39701778,-2.7070615,-1,5,294636
96.70688,-0.85399806,2.020688,1,5,294639
57.64832,1.5019983,0.28738713,-1,5,294642
26.309095,1.2169985,-1.1680415,1,5,294647
25.448225,-2.4287772,2.3186066,1,5,294653
98.54815,0.32263067,0.17591695,1,5,294661
53.618378,-1.472345,0.17782165,-1,5,294662
68.6744,1.292604,-1.9294741,-1,5,294666
18.356781,-1.9161867,2.240494,-1,5,294670
109.27605,-0.33640042,-2.431741,-1,5,294675
60.810562,-0.63775194,-0.19124493,-1,5,294684
54.131866,0.20594282,-1.8896888,-1,5,294692
129.09634,-0.16834824,-0.6415832,1,5,294694
43.841297,0.02788241,-2.907927,-1,5,294697
38.912586,-0.4356356,2.6141934,-1,5,294702
47.766357,0.11708358,-2.3554044,1,5,294710
72.98029,1.0143458,-2.8709517,1,5,294712
70.22029,0.069125116,1.1293113,-1,5,294716
101.69215,0.30959976,-0.5334602,-1,5,294721
15.146994,-1.3351582,-2.3716094,-1,5,294728
73.111595,0.38243228,2.1773303,-1,5,294737
143.1822,0.50083953,2.9924037,1,5,294743
42.345646,-0.418795,-1.2384689,1,5,294744
88.7079,-0.67572856,-2.8459704,-1,5,294745
137.1859,-0.4014682,3.039552,1,5,294752
123.933304,-0.004079325,2.6383352,-1,5,294757
43.96715,0.6802947,-1.1644377,-1,5,294766
27.797583,-0.6716223,-2.6168294,-1,5,294767
34.238205,-0.8485246,-0.024766477,1,5,294770
37.404114,-0.24156402,2.9901464,1,5,294772
52.991005,-0.034295198,0.3165012,1,5,294773
15.503732,-0.4504674,1.6895448,1,5,294782
131.07558,-0.33080873,1.1864012,1,5,294789
133.83632,-0.06259262,2.0325053,1,5,294792
81.35639,1.1016881,-0.6433767,-1,5,294793
39.53023,0.27701035,1.7255818,-1,5,294797
110.13893,0.8025037,0.079954244,1,5,294799
18.384565,0.8082611,-0.12130452,-1,5,294800
89.21116,0.80301696,-1.1334882,-1,5,294801
91.541794,-0.8981982,2.092602,1,5,294807
49.210297,-0.72743165,0.5614467,-1,5,294810
87.552574,1.0981913,-2.355564,1,5,294811
93.07332,-0.81912005,-0.038515683,-1,5,294813
77.230774,0.6968303,0.0880055,1,5,294814
105.83545,0.5105186,-2.7975395,-1,5,294815
135.10121,0.2751425,2.3159413,1,5,294819
40.30746,-1.7057918,-1.0873941,-1,5,294832
80.51172,0.05128079,2.3280182,1,5,294835
34.20971,-0.4500812,-1.2970357,1,5,294838
94.503784,-0.46540067,1.3914857,1,5,294871
41.83728,0.6249748,0.015338464,-1,5,294874
104.6347,-0.37955827,-2.4055161,-1,5,294876
127.26668,0.016809719,1.5762185,-1,5,294881
25.093954,1.2086926,-0.6707818,1,5,294892
79.72624,-0.9818576,1.8517696,-1,5,294905
82.86433,0.32433504,2.7512007,-1,5,294909
103.37148,-0.6055223,0.10855739,-1,5,294910
21.634743,0.45852494,-0.6240091,1,5,294914
37.569653,-1.976032,3.0389132,-1,5,294915
55.860413,0.08688014,0.99992687,1,5,294919
31.284237,1.1907707,-0.0906157,1,5,294920
123.485146,-0.16653004,-1.9241562,-1,5,294924
40.83941,0.9785872,0.51040494,1,5,294937
139.55444,-0.012883865,0.51864386,-1,5,294939
37.904827,0.154529,-0.26775193,1,5,294941
54.652138,1.4339176,2.7606962,1,5,294946
35.99903,-0.3453241,1.5188328,1,5,294951
149.68251,-0.24989656,1.1886269,1,5,294955
53.77409,-0.2111321,1.3723004,-1,5,294956
115.23012,-0.27539146,0.8010482,1,5,294964
133.31384,0.36093146,-0.276892,1,5,294965
152.13193,-0.24214941,-2.9063706,-1,5,294969
109.25044,0.584898,-1.0216008,1,5,294973
20.815039,-0.76990855,-0.58644223,1,5,294974
40.95104,-0.21385568,1.2824506,-1,5,294986
134.83922,-0.37017354,0.72171575,-1,5,295000
44.913147,-0.19136281,1.5909561,1,5,295003
55.81254,0.69614804,-2.066817,1,5,295014
44.285213,-0.02040827,-2.6162977,1,5,295024
106.76029,0.16611682,0.9261124,-1,5,295036
106.12355,-0.0610446,1.6227076,1,5,295046
103.10989,0.7812115,-0.049869876,-1,5,295052
103.2654,0.16752174,-0.23980941,-1,5,295053
125.71,0.06065569,-2.509459,1,5,295081
92.62246,0.924605,-0.772576,-1,5,295085
67.46534,0.999425,-1.9555045,1,5,295087
16.899075,-1.8050342,2.9289217,1,5,295094
40.813427,0.9883816,-1.5108528,1,5,295096
112.583916,-0.2344405,3.0840905,-1,5,295119
69.16807,-0.011662543,-2.0896971,-1,5,295132
67.75632,0.17221108,2.137742,-1,5,295136
1.0409542,0.4824903,3.0789552,-1,5,295137
36.61862,-0.69583416,1.8648734,-1,5,295139
29.484573,2.004055,-2.9669542,-1,5,295149
76.4935,-0.85715204,0.24615143,1,5,295151
102.48277,-0.41375607,2.5120084,-1,5,295157
61.389954,-0.28405127,1.0308636,1,5,295159
33.751953,1.034332,1.217762,1,5,295172
57.8734,0.5619759,0.49298325,-1,5,295175
51.41155,0.2594189,-2.4587007,1,5,295184
52.21661,-0.30710125,0.571696,1,5,295191
47.949825,1.5491307,1.7598034,-1,5,295192
23.275618,1.2585384,2.8589773,-1,5,295198
74.20557,0.8865465,-1.3707252,-1,5,295216
112.59734,0.8484273,-2.49589,-1,5,295220
137.27478,-0.3336917,1.5291171,-1,5,295221
86.33237,-0.32172894,-2.909757,-1,5,295223
68.24585,0.19509006,2.0510597,1,5,295226
94.479485,-0.24048094,-1.1323622,-1,5,295228
90.50321,-0.44613194,-0.5886756,1,5,295233
120.03274,-0.097908065,-1.5003892,1,5,295238
122.003815,-0.4949568,0.39584768,1,5,295244
23.540985,0.49275652,2.2692163,-1,5,295248
93.89899,-0.5951318,-0.9518494,1,5,295254
43.43158,-0.03404152,-2.9398303,-1,5,295259
9.314945,-2.2592952,-1.6639783,1,5,295267
26.881914,-2.137479,2.7091205,1,5,295269
36.703873,0.8118875,1.914622,-1,5,295272
124.990654,-0.25290623,2.6968365,-1,5,295281
57.115852,0.49473104,0.6928781,1,5,295291
132.66058,-0.09261234,2.9532223,-1,5,295296
113.81406,-0.4151415,2.9105873,-1,5,295299
72.00254,-1.1479282,1.9413189,1,5,295307
127.65983,-0.1899342,2.8928986,1,5,295310
74.802574,0.6313341,-2.0589309,1,5,295312
22.479218,-2.0028677,1.1904883,1,5,295316
35.578552,-0.6368615,-1.251539,1,5,295322
15.32673,-1.6231229,-2.5612688,-1,5,295324
157.2542,-0.031086193,-0.1646263,-1,5,295325
56.73816,0.5998227,0.6906179,1,5,295327
26.773787,0.09388463,0.022437064,1,5,295328
145.9679,0.19176196,-3.0772688,-1,5,295329
39.50582,-1.0990895,1.2447051,1,5,295342
36.562172,0.3496022,3.0400004,-1,5,295343
53.531345,-1.6680123,1.3024752,1,5,295350
18.37372,0.6933999,2.4217813,-1,5,295351
86.12227,0.51815706,-1.8193915,1,5,295355
137.05739,0.44178584,-1.1526262,1,5,295357
121.40317,-0.0022215473,-0.07149015,-1,5,295363
16.219856,0.5205918,-2.6837964,1,5,295367
92.42035,-0.87143177,1.1475695,-1,5,295380
96.87165,-0.7030409,-3.0273957,-1,5,295385
28.702433,-0.1733817,-2.1167967,1,5,295386
35.820045,-1.0579417,1.4876031,-1,5,295392
8.789851,-1.0037643,-3.0667973,1,5,295409
48.857998,0.8708644,-0.8386616,1,5,295413
14.328622,0.7834451,-1.3498762,1,5,295418
96.328636,1.0728699,-2.5611684,1,5,295430
146.55919,0.42216298,0.34357905,1,5,295435
15.118204,-1.5971725,-2.7789166,-1,5,295444
51.595154,1.7051878,-0.4457562,-1,5,295450
38.03724,0.9815025,1.7526066,1,5,295452
23.07233,0.115172744,-2.693416,1,5,295461
115.52356,0.35704613,0.35839644,-1,5,295465
40.258537,0.69417226,0.6338319,-1,5,295466
70.06318,0.3680372,0.9419909,-1,5,295473
116.416115,0.26271603,-3.0787776,-1,5,295475
41.642353,-0.5011053,-1.2676393,-1,5,295476
118.929146,-0.19264913,-0.4193653,-1,5,295483
4.6839476,2.2400644,0.48248062,1,5,295491
108.0469,-0.33186936,2.7308915,-1,5,295493
40.644367,0.107729435,1.1063108,-1,5,295497
122.70832,-0.21222466,2.1540663,1,5,295499
46.932392,0.38721818,2.1982746,-1,5,295500
131.35005,-0.07619587,1.9311632,1,5,295502
1.7534605,1.3146293,-1.7814597,1,5,295505
52.063248,0.9331263,2.368925,-1,5,295511
126.56482,-0.23470736,-2.1580698,-1,5,295513
17.912167,1.0416756,-2.6729205,-1,5,295515
118.98296,-0.3216201,0.25228873,-1,5,295519
39.447395,1.7872069,-2.7339106,-1,5,295521
118.77892,-0.78338325,0.16568679,1,5,295526
60.839996,0.015797121,-2.1329894,1,5,295532
20.095156,2.022009,0.465324,1,5,295533
23.46194,2.0227323,3.0562346,1,5,295539
139.2912,-0.14729314,-1.551732,-1,5,295542
138.8564,0.060228795,-1.7626343,1,5,295543
62.683643,-1.3773892,1.3941777,1,5,295545
26.69943,0.10179822,-1.4760151,1,5,295547
118.0876,-0.5084726,-1.7222294,1,5,295549
32.70399,0.8268533,1.6868855,1,5,295555
44.320446,0.82997143,-1.0932403,1,5,295569
127.0528,0.31978077,2.6583545,1,5,295570
22.417818,0.90703326,-0.60255766,1,5,295571
71.395966,0.45286655,-0.878263,1,5,295574
35.550404,-0.72863007,2.89499,-1,5,295575
132.39903,0.32905638,1.0855623,-1,5,295580
113.7734,0.7253304,1.4496344,1,5,295588
47.392723,-1.5388032,0.62041795,1,5,295591
45.815495,0.7431732,-2.760712,-1,5,295592
6.743304,1.9015578,1.6041782,-1,5,295595
53.98095,0.21559094,-2.8675404,1,5,295604
22.925196,0.27475423,0.19866818,1,5,295622
114.04883,0.84198934,2.1117349,1,5,295631
33.559334,0.9107307,1.1184375,1,5,295632
127.13164,-0.64541,-0.70093244,-1,5,295633
109.647446,0.6710101,-2.8614423,-1,5,295634
159.77022,0.28571388,2.7049916,-1,5,295635
1.2438773,0.36520803,0.20751686,-1,5,295636
63.232548,-0.7025039,2.7447844,-1,5,295639
76.67297,-0.8698024,-1.9867108,-1,5,295640
119.55728,-0.23767413,-2.9340818,1,5,295644
37.469963,-0.14819585,0.9910767,1,5,295652
9.334542,-2.1730356,-1.8554913,1,5,295659
37.17193,-0.96551067,-2.2385395,-1,5,295661
36.439144,-0.88484824,-0.97858596,1,5,295665
55.765057,0.097029716,-2.7781842,1,5,295668
72.199455,-0.6651835,0.58323807,-1,5,295677
27.501387,-1.141178,1.9228238,-1,5,295684
57.43816,-0.039310843,2.2948797,1,5,295686
24.433468,-1.3428823,-3.068707,1,5,295687
149.72374,-0.004135204,-1.0772034,1,5,295693
49.85121,0.4467204,-0.73247343,-1,5,295694
33.834118,0.12086243,1.8446512,1,5,295695
132.06604,-0.1593628,-1.4344709,-1,5,295705
28.434374,-0.93195045,3.097832,1,5,295713
152.27365,0.12751812,1.4700323,1,5,295715
127.605934,0.1099835,-0.8823218,1,5,295718
21.151896,-1.5225573,-2.1866841,-1,5,295719
40.970715,1.2821034,0.08214203,1,5,295720
23.989077,-0.7319835,-0.66339564,-1,5,295728
75.088844,-0.20741725,1.707711,1,5,295733
13.230142,2.1874306,0.28817672,-1,5,295741
8.779172,1.332983,1.2732166,1,5,295743
127.4743,-0.09597815,-0.31078458,-1,5,295745
45.404293,0.5337504,-1.6189536,-1,5,295747
65.17522,-0.1319284,-0.7981958,1,5,295756
33.768635,0.67653835,-0.48164907,-1,5,295757
21.773842,1.0660836,-0.7262775,1,5,295758
38.05623,0.28840977,-1.2824348,1,5,295761
42.918564,-0.49622148,2.051742,-1,5,295763
78.78547,-0.9258546,0.7817888,1,5,295765
57.691505,-0.9256996,-2.1457384,1,5,295782
24.224983,1.177984,1.6136904,1,5,295783
138.1166,0.1616866,0.6428246,-1,5,295784
118.361206,0.2578203,-0.7352655,1,5,295795
121.53673,-0.40393928,-0.21791615,1,5,295796
4.62038,1.3867303,-0.45416948,1,5,295797
61.745556,-0.69855917,1.3798772,-1,5,295800
118.10713,0.6499802,-0.9197173,1,5,295810
42.108677,0.9440726,-3.133782,-1,5,295811
115.27151,0.520699,0.9369633,-1,5,295812
6.4760036,2.3391616,0.19123639,-1,5,295815
52.96069,-1.3985311,0.7905511,-1,5,295816
117.09926,0.014722292,1.2784882,-1,5,295820
89.494896,0.8765933,2.3013105,1,5,295821
106.61216,0.55758536,1.7642612,-1,5,295823
147.26373,-0.14107768,3.0130742,1,5,295827
39.90621,-0.4850275,-0.46320152,1,5,295828
65.12452,0.41153085,-0.36870793,1,5,295829
76.88158,0.350478,0.69429094,1,5,295833
133.15901,-0.41530463,2.2857149,-1,5,295856
124.54638,-0.29070032,1.8535724,1,5,295857
34.065323,0.7893529,-1.8238382,-1,5,295858
89.039734,0.29336098,-1.8529023,-1,5,295862
27.564182,1.2278551,1.794363,1,5,295865
10.819732,-1.3091017,0.073319525,1,5,295866
63.31652,0.94478786,-2.8195002,-1,5,295879
106.35002,0.84503657,1.5148596,-1,5,295889
63.95497,0.28158486,-1.5398482,1,5,295891
116.22765,-0.5467026,-0.13187164,1,5,295902
123.72713,0.660125,-1.9576217,-1,5,295903
81.00613,-1.041846,-0.49457923,-1,5,295904
51.162804,1.0755768,0.6296592,-1,5,295906
80.55456,-0.9264949,1.9802771,-1,5,295910
