pt_s,eta_s,phi_s,cha_s,fla_s,event
65.1912,-0.4233385,0.98439306,1,3,275855
69.21256,0.23152316,1.6529137,-1,3,275867
50.55869,1.5464592,1.4513559,1,3,275869
35.0768,-0.28382033,-0.52736336,-1,3,275873
104.56021,0.67865056,-0.50790006,1,3,275876
101.04241,-0.59547955,-0.80167526,1,3,275877
27.536402,0.9337358,-0.5839619,1,3,275878
69.21302,-1.2552975,-3.1121523,1,3,275880
56.9221,-0.034357093,0.07223024,-1,3,275882
83.557495,-0.3591752,2.3645937,-1,3,275884
112.0842,-0.60126996,1.1651554,1,3,275889
30.354694,0.40708184,-1.2034132,1,3,275890
36.866005,0.35685864,-0.98533046,-1,3,275891
125.015396,-0.2309824,-1.32405,-1,3,275903
32.289207,0.96265596,0.8670658,-1,3,275912
51.866837,0.9004876,3.0171814,1,3,275914
2.4654744,-0.67349476,-1.1059486,-1,3,275916
61.791035,0.500591,-2.1568885,1,3,275920
147.0501,-0.089310534,-1.2224786,-1,3,275924
28.15263,1.1251888,-2.6424546,-1,3,275927
37.617016,0.060385756,2.9230819,1,3,275933
110.13477,-0.5010807,-0.14053684,-1,3,275939
42.51139,1.0225694,-1.4164325,1,3,275946
111.226,0.62884444,-1.6236439,-1,3,275952
104.86078,-0.77783924,2.8643243,-1,3,275955
138.34888,-0.17014182,0.15812196,1,3,275960
102.59606,-0.62496,2.9461498,1,3,275962
90.160965,1.1616813,-0.017901395,1,3,275963
34.51351,0.69999206,-2.8229735,-1,3,275967
12.059276,-1.4564933,-0.34895205,1,3,275988
135.2912,-0.33851957,-2.9566705,1,3,275989
80.89537,0.09136007,-2.5540457,1,3,275996
34.058514,0.9994902,0.46317306,1,3,276000
45.11373,0.04720695,-0.13579085,-1,3,276007
153.10342,-0.21477179,0.9845043,-1,3,276009
108.31527,0.5377879,1.3233285,-1,3,276012
5.5413356,0.17439486,0.45356086,1,3,276013
124.06198,-0.29724538,-1.8113832,-1,3,276027
149.37257,-0.45860198,-1.0164523,-1,3,276030
28.639359,-0.9895149,-3.1274307,-1,3,276037
29.890163,1.1823794,-1.298033,1,3,276038
86.65943,-0.80514693,2.6427531,-1,3,276044
43.451767,-0.9072211,-1.2905612,1,3,276046
40.535316,-0.30796635,-3.0474665,-1,3,276054
24.886566,-1.2297436,-0.7568928,-1,3,276056
25.35506,1.5757424,-1.7560077,-1,3,276060
141.18913,0.16457495,2.7438033,1,3,276063
120.196724,-0.8550778,-1.6293064,1,3,276067
27.833908,2.196875,0.8937915,-1,3,276084
54.97573,1.5001488,-0.13899079,-1,3,276093
58.52804,-0.011005618,-2.159197,-1,3,276094
40.241756,-0.41442674,-0.7999623,-1,3,276105
111.617485,-0.22207245,-1.5464524,-1,3,276113
6.7790866,0.42034927,-1.6399428,-1,3,276126
132.06453,-0.059447136,-1.9048952,-1,3,276131
118.14403,-0.4498439,2.100406,1,3,276133
24.711475,-1.6999483,-3.0064116,-1,3,276146
115.16854,-0.7238687,-0.87437975,-1,3,276147
58.246723,0.100347295,0.279226,1,3,276150
74.16269,1.0099492,2.221927,-1,3,276157
126.39128,-0.3092437,2.8389323,1,3,276160
119.79518,0.66536623,2.2152014,-1,3,276162
10.349376,2.5134027,2.0558007,-1,3,276171
38.816772,0.4354051,2.070356,1,3,276176
66.54626,0.8566131,-1.4392092,1,3,276180
37.213284,1.8474702,-0.46706572,1,3,276181
45.15941,0.1573502,-0.62025166,-1,3,276191
6.306896,-2.6671276,0.7847186,-1,3,276196
74.85951,0.21397884,2.554039,-1,3,276211
92.187935,-0.23768365,-2.7656498,-1,3,276214
127.88933,-0.39103392,-0.8095797,1,3,276217
39.532833,1.9867786,2.657925,-1,3,276218
59.888844,-1.2499429,-2.46716,1,3,276221
50.019524,-0.28122503,2.1018553,1,3,276254
38.300503,0.17338984,0.6853654,-1,3,276261
40.634117,-0.465197,1.4296253,-1,3,276263
118.19875,0.03175303,0.056493275,1,3,276265
33.69227,1.0010481,0.7797487,1,3,276270
32.176414,0.967625,1.8418709,1,3,276273
56.714493,0.59763086,2.5649507,1,3,276280
96.52698,0.8042426,0.11375669,1,3,276296
158.62611,-0.023656784,0.38509423,1,3,276297
45.896324,0.18316779,-1.5450307,1,3,276299
52.228504,0.6576511,-0.48387033,-1,3,276304
131.89215,-0.09450021,1.6901962,-1,3,276305
52.86182,0.7267396,-2.5464163,-1,3,276310
111.21826,0.085942425,-0.5184541,-1,3,276317
19.96736,1.7174172,-2.7378252,1,3,276319
57.667404,-1.391765,0.30207047,1,3,276326
144.33278,-0.3507933,0.65407425,1,3,276328
47.91685,1.7044395,-1.8800303,1,3,276329
134.03932,-0.16046344,-0.18616374,-1,3,276331
139.56154,-0.46715754,-0.13171616,-1,3,276334
102.90425,-0.21719776,-1.6295698,-1,3,276340
95.50948,0.99250996,-2.7405372,-1,3,276348
92.87317,-0.9640261,2.504611,-1,3,276356
32.132557,2.0146112,3.135417,1,3,276358
57.817535,-0.27125686,-1.6110277,-1,3,276362
143.50977,0.00045916153,1.5790898,1,3,276365
57.785168,1.5260882,-2.3128707,1,3,276375
27.919786,-1.0184243,-3.0059822,-1,3,276376
17.628298,-2.0003655,2.1946602,-1,3,276381
14.784028,-1.9430087,2.721681,-1,3,276389
71.38564,0.19828486,2.1193924,-1,3,276394
47.663376,0.70030814,0.8443665,-1,3,276400
48.399536,-0.35125634,0.6740401,1,3,276406
134.51254,0.13216037,-1.0583601,1,3,276408
6.4039507,-0.3855468,1.6631941,1,3,276411
29.9571,0.23606382,-0.83438784,-1,3,276415
96.52875,-0.8353334,-1.7927362,-1,3,276419
13.555456,1.7949066,1.6734064,-1,3,276421
132.20493,-0.41941118,-1.6947657,1,3,276422
119.89615,-0.49268153,-2.432536,1,3,276424
111.89249,-0.7586543,1.5640428,1,3,276437
29.980255,-0.82857734,1.0312872,-1,3,276442
85.28973,1.0178877,-0.15029196,1,3,276443
126.57601,0.27078032,-3.0261035,-1,3,276451
50.863766,-0.6291906,1.2508119,1,3,276455
114.06833,0.40874857,2.4548953,-1,3,276461
36.13389,0.2186476,-0.027061904,1,3,276463
136.02011,-0.30002445,0.6253004,1,3,276467
137.74348,-0.23975071,-1.7848055,1,3,276469
75.103615,-1.048821,-1.6797307,1,3,276473
11.067931,-2.22195,0.18112542,-1,3,276481
98.29926,-0.9542538,0.49863595,1,3,276494
51.207287,-0.8432049,2.4042442,-1,3,276496
45.243164,0.6978695,-0.16730303,1,3,276499
5.968167,0.15961125,0.50960153,1,3,276504
149.99489,-0.32422322,0.44578674,-1,3,276506
137.14139,0.40423405,-2.286746,1,3,276509
19.113747,1.7194581,2.1753337,1,3,276514
22.271282,-1.4662077,-1.7527632,1,3,276516
91.070786,0.7929339,2.7028604,-1,3,276518
102.01859,0.3510519,2.5659716,-1,3,276519
97.520424,0.4831645,1.8175125,-1,3,276523
68.96922,0.6757279,-0.84939134,-1,3,276528
30.83212,-1.4789796,2.676046,1,3,276529
40.024036,-1.8668684,-2.5918005,-1,3,276532
136.5323,0.22321188,3.001226,-1,3,276536
28.225231,-0.97011,3.035905,-1,3,276537
50.773346,1.5407726,-2.234527,1,3,276546
132.60164,0.39229792,0.012564587,1,3,276549
42.63308,1.8441896,0.84426767,-1,3,276551
111.30277,-0.18085504,-3.01033,1,3,276560
117.91946,0.03420689,-0.59654087,-1,3,276567
92.253006,0.49696824,0.27482188,-1,3,276570
57.174,-1.0512213,-2.0624998,-1,3,276571
34.739784,0.70551336,-2.5137775,1,3,276572
117.93619,0.67726475,2.7074687,1,3,276575
150.64143,-0.25934753,-1.8415359,1,3,276579
32.395935,0.6480452,-3.1399164,1,3,276587
68.57488,1.1480058,-0.4872871,1,3,276595
65.8267,1.4369441,1.0038514,-1,3,276597
110.307816,0.59753406,2.1988635,1,3,276617
122.57534,-0.4884447,0.7813106,1,3,276619
76.10903,1.172034,-3.087684,1,3,276629
118.908585,0.6252508,-0.6236114,-1,3,276632
134.71925,-0.1981763,-0.36911702,-1,3,276643
32.02946,0.98521227,-0.3498853,1,3,276645
117.87615,0.28281814,-1.9276918,1,3,276646
54.918186,-0.34899598,2.5149024,-1,3,276650
51.156654,-0.13993709,-0.4916051,1,3,276658
99.1133,0.84929156,2.6024606,1,3,276661
34.837738,-0.3264736,-0.48928392,-1,3,276672
30.096912,0.29242745,1.6236677,-1,3,276675
64.70922,0.7424717,-0.7015497,1,3,276684
37.99826,-0.69447166,-1.2427446,-1,3,276687
23.208605,1.1763005,1.637624,-1,3,276688
13.506588,0.80090064,-0.99466443,-1,3,276693
54.54351,0.84915704,-0.7076071,1,3,276699
139.0577,0.19014642,-0.8095194,1,3,276701
44.68085,0.5189885,2.3348982,1,3,276722
59.266296,-1.2619373,-0.054205127,1,3,276728
37.779377,0.70636684,-2.0416856,1,3,276736
96.08154,-0.33327422,0.1981703,1,3,276739
32.811607,1.2229267,-2.5364208,1,3,276746
46.847523,-1.0391663,-0.6191613,-1,3,276747
34.10087,0.4512201,-0.74509746,1,3,276751
47.083244,-0.2647141,-0.33629718,-1,3,276754
44.65687,-0.18350846,-1.8263161,1,3,276763
156.69629,-0.13522549,-0.053171996,-1,3,276765
49.991123,-0.055005975,-2.9274962,-1,3,276766
102.10278,-0.5373322,0.18912649,1,3,276782
40.521046,-0.61001164,2.9965515,1,3,276783
55.486683,-0.719726,-0.8509278,-1,3,276786
120.39017,-0.07419626,2.2742116,1,3,276792
40.51386,-1.0618732,-2.357364,-1,3,276795
29.640009,-0.36704448,-1.0562824,-1,3,276797
95.819305,-0.7067955,-2.4869826,-1,3,276798
37.508606,0.6951267,2.1236596,1,3,276799
65.48311,-0.68508595,1.1454455,1,3,276814
92.725876,0.011400797,-3.0542881,-1,3,276817
37.308594,-0.57194185,0.817998,1,3,276826
45.188,0.8401418,-2.5236838,1,3,276830
55.37512,-1.2358993,3.0146496,1,3,276834
91.18047,-0.45989397,-3.043416,-1,3,276835
34.686058,0.8986584,0.685182,-1,3,276836
59.915787,-0.5652292,0.8095383,-1,3,276838
52.110462,-1.4396967,2.1119397,-1,3,276846
118.45027,-0.5758232,-3.0224655,1,3,276848
49.31424,-0.53977513,-1.2207568,-1,3,276861
155.47705,0.010510635,2.3404593,1,3,276864
56.16748,-1.5508106,2.9861536,1,3,276865
39.469505,-0.39652008,-1.4041356,1,3,276872
23.915527,-1.1322681,0.09276925,1,3,276881
60.74717,0.0051451935,-1.1413648,1,3,276883
82.051285,0.96761733,0.30874053,1,3,276884
57.047455,-0.35809338,0.6819062,1,3,276888
51.341473,-0.036684092,-1.6872277,-1,3,276889
61.73953,1.4758672,-2.8737352,-1,3,276891
36.290318,-0.62361604,-0.27357742,1,3,276894
17.341467,-1.5797262,0.7070501,1,3,276897
131.14798,0.52742356,0.14473897,-1,3,276899
49.142757,-0.282998,-0.41679773,-1,3,276902
35.341427,-0.1306713,2.2570705,-1,3,276903
22.464767,-1.5093824,1.4583963,-1,3,276905
11.555238,-1.0100813,1.2157546,1,3,276909
110.005035,0.403049,1.2501112,-1,3,276910
92.9878,0.77962846,-1.8074418,-1,3,276915
37.269558,-0.5514578,0.56654847,1,3,276916
144.18993,0.20140643,-2.9795735,1,3,276930
112.13086,0.71968615,-2.2738464,1,3,276936
2.1682272,0.47984907,-0.08070848,-1,3,276953
131.75337,0.098056056,-2.4444113,-1,3,276957
136.18794,-0.33997908,-1.1660029,1,3,276958
67.26783,-0.17285785,0.5644193,-1,3,276959
46.53926,-0.27776974,3.0226617,1,3,276960
116.536385,-0.59818506,-0.2760809,1,3,276972
86.1801,-0.10843977,-0.27920714,-1,3,276984
74.33813,-0.44489688,-1.3376846,-1,3,276986
16.070107,1.4158881,-2.8491392,1,3,276992
25.3173,0.9833245,1.8048632,1,3,276996
37.158703,-0.6670717,0.7763564,-1,3,277000
15.095448,-2.6436572,2.0190477,1,3,277003
100.04536,-0.46344003,-0.68570936,-1,3,277011
130.46352,0.1825582,2.6527224,-1,3,277021
4.7419167,2.6636646,-2.9931955,-1,3,277023
100.35966,0.77752787,-2.4909847,1,3,277025
141.25513,-0.2978488,-0.85271597,-1,3,277027
63.871014,0.63409966,1.0868758,1,3,277028
144.9682,0.25473994,-2.0456917,1,3,277035
131.40428,0.24230525,-0.9350667,-1,3,277036
40.21527,0.022526912,2.1694973,1,3,277044
14.478488,-1.8371918,2.0847578,1,3,277051
27.075052,0.025576625,-3.00782,1,3,277056
24.406605,0.90506077,2.692436,1,3,277063
8.700437,1.2444206,2.0152674,1,3,277080
49.101383,0.20001966,-2.9273286,1,3,277081
12.080745,1.8353107,2.0123045,1,3,277092
20.88621,1.4693991,2.4846547,1,3,277093
118.57737,-0.24730597,-2.5167325,1,3,277096
78.56218,-0.9187457,-2.1674132,1,3,277098
132.3566,0.33446914,-2.4972777,1,3,277102
133.86984,-0.30948952,0.6855468,-1,3,277105
77.44016,0.28483155,1.4449606,-1,3,277107
80.15611,0.9971571,-2.0512025,1,3,277111
140.95412,-0.47193655,-1.9181502,1,3,277114
118.69638,-0.025644,-1.1943648,1,3,277115
35.402992,1.3760105,1.5517219,-1,3,277122
108.58791,-0.6792038,-2.0393617,1,3,277127
133.76433,-0.16132185,1.5137013,1,3,277149
57.99875,-0.4566286,0.61773443,1,3,277160
28.064318,-0.8093652,-2.062671,1,3,277164
121.656555,0.60737586,-2.678698,-1,3,277165
4.5631533,-0.32184285,-0.53220004,1,3,277166
54.678413,0.013518764,-1.16843,1,3,277167
144.17026,-0.103654966,-2.3063672,-1,3,277170
118.41125,-0.38150927,-2.3809702,-1,3,277173
72.0538,-0.76982856,2.3939047,1,3,277176
118.62937,-0.1212951,1.6434234,1,3,277187
113.19272,0.43718958,-1.4546505,-1,3,277191
55.960335,-0.13438514,-2.6437116,1,3,277195
92.6924,0.7325392,0.5443536,-1,3,277203
1.0474604,0.041119482,2.1465614,1,3,277207
128.5052,0.2549811,2.5962982,1,3,277211
140.5811,0.35099074,-2.9025884,-1,3,277212
33.63894,1.1640033,1.6922139,-1,3,277213
21.046383,1.3794061,2.6110783,-1,3,277214
38.29012,-0.13035212,-0.02512506,-1,3,277217
101.64937,-0.7369242,1.1152833,1,3,277219
148.55164,-0.40674534,-0.2323657,1,3,277227
36.671234,-0.17759565,-0.9391523,1,3,277231
122.21982,-0.45851773,1.858263,-1,3,277239
117.411644,0.70137763,0.765893,1,3,277240
36.410034,1.9985974,-0.54291135,1,3,277242
110.5929,0.007304832,3.0444832,-1,3,277254
51.349754,-0.6544529,0.9317838,1,3,277258
127.744835,-0.3913089,-1.7073345,1,3,277260
82.815155,-1.0552405,-0.56488824,1,3,277264
49.435905,0.46799397,2.0372791,1,3,277265
120.871,-0.10576354,-2.1877127,1,3,277267
31.797287,-0.2784666,-0.84934866,1,3,277278
122.0117,-0.026040373,-2.601876,-1,3,277296
96.369095,-0.9626104,-1.5807124,1,3,277302
38.383713,-0.79794216,-2.3642983,-1,3,277315
141.64874,0.24738963,2.103915,-1,3,277326
71.08988,-0.56885284,1.0455366,1,3,277344
58.176224,-0.149127,-1.1065923,-1,3,277346
125.279816,-0.45546523,0.4431571,-1,3,277352
60.16452,-1.2911946,-2.4834793,-1,3,277355
70.41061,-1.2833005,0.8669238,-1,3,277359
102.651215,-0.5318775,-2.283148,1,3,277372
138.83128,0.22361135,-2.3713992,1,3,277375
115.26193,0.30127916,-1.684137,-1,3,277383
95.21675,0.93339056,-1.5591236,1,3,277394
116.87878,0.19354244,-0.24813382,-1,3,277397
123.372314,-0.27890325,3.0572307,1,3,277403
64.45172,1.2980719,0.8089338,1,3,277410
80.53147,-1.0842131,1.2392598,1,3,277414
51.401398,0.19545536,-0.54295814,1,3,277417
16.510208,-1.0541407,1.1389928,-1,3,277423
124.46806,-0.53929216,1.7881107,-1,3,277424
26.76529,-0.019621814,0.8265211,-1,3,277425
135.65959,0.26495853,-1.9352574,-1,3,277434
155.61214,0.0016938198,-1.652849,-1,3,277442
75.5161,-0.5543912,-2.9507072,1,3,277443
1.5850239,-0.32526195,-3.0651493,-1,3,277450
82.748405,-1.1867642,-1.0870031,1,3,277451
68.33243,-1.3346609,0.3844517,1,3,277452
53.63471,0.71784043,2.9429486,-1,3,277458
66.26338,1.0647862,-1.9724531,1,3,277462
77.3504,1.136406,1.2980208,-1,3,277466
17.018711,-0.36029315,1.1658151,-1,3,277467
52.04245,0.4546651,-3.0467029,-1,3,277469
80.7897,0.89736116,1.3846753,-1,3,277471
4.0028377,0.09076484,2.1342885,-1,3,277475
59.784164,-0.49559715,-1.837041,1,3,277483
156.84612,-0.24427627,1.5682521,-1,3,277487
46.405857,0.6300406,-3.1410189,-1,3,277500
44.851986,-0.096116014,3.0176976,1,3,277510
120.84894,-0.5066111,-0.04299671,-1,3,277512
71.96919,-0.29385066,1.7355177,1,3,277514
44.164356,-0.06505437,0.45812008,-1,3,277519
136.29982,0.1537066,-0.50845104,-1,3,277520
116.06163,0.45797494,-1.5023974,-1,3,277531
76.32172,0.58337927,-1.5444462,1,3,277541
94.445816,-0.8042373,-0.65438634,1,3,277547
139.75533,-0.1058439,2.2192006,1,3,277548
86.26387,0.31700546,-1.2042205,1,3,277552
136.9162,-0.15977666,-1.6728333,1,3,277560
46.507336,-0.07094427,-0.82319033,1,3,277571
135.89767,-0.07172453,-0.94997764,1,3,277576
87.979774,0.79932594,-0.10904554,1,3,277579
131.40337,-0.29984242,1.1183982,-1,3,277601
8.206105,0.057922248,1.629179,-1,3,277605
66.450096,-0.6794227,-2.5199742,1,3,277611
55.548134,0.85200727,-1.4689597,1,3,277612
1.4042815,-1.5524381,-2.0547442,-1,3,277614
157.41869,0.19420673,-2.3586025,-1,3,277620
63.54523,0.2355505,-1.3756638,-1,3,277634
142.65845,-0.0627572,-0.6939293,1,3,277636
130.4852,0.45685184,1.8557794,1,3,277637
33.79617,-1.3853765,-1.7285533,-1,3,277647
93.22175,0.87231237,1.7370154,-1,3,277653
137.76279,-0.023817794,-1.1487298,1,3,277655
55.05687,-0.6582344,-2.6385062,-1,3,277666
122.18065,-0.020127194,0.10178682,1,3,277669
113.1953,-0.24061985,-3.0927377,1,3,277674
102.30865,1.0840725,0.51873296,-1,3,277681
26.737417,0.9856773,2.511912,-1,3,277689
61.890644,0.04090152,0.39732176,1,3,277695
87.62739,0.6389819,-2.0726004,1,3,277704
83.38717,0.41824475,2.190622,1,3,277705
132.00885,0.39334288,2.6834378,1,3,277721
40.336895,0.17614178,-1.526835,-1,3,277725
112.97074,0.1156188,-0.27104688,1,3,277731
25.069485,1.3032784,-0.6305852,1,3,277732
2.6081975,0.46935177,1.4370574,-1,3,277736
41.519863,0.29735544,2.485927,-1,3,277747
56.283993,-0.59124863,-2.3223698,-1,3,277752
125.13968,0.14403178,-0.12559308,-1,3,277760
29.92973,0.4194885,-2.5869567,-1,3,277761
74.73591,-0.6215019,-0.94707423,1,3,277767
60.875797,1.2643478,1.7804254,1,3,277771
12.651512,-1.4710279,2.1919937,-1,3,277774
33.785603,0.9470284,-0.8679077,1,3,277776
44.0931,-0.020491067,1.7584147,1,3,277792
31.195362,-1.798025,1.3317057,1,3,277793
26.48583,0.82408637,1.034637,1,3,277797
39.078793,0.9736298,1.1274747,1,3,277803
75.307236,-1.1275147,-0.7040407,-1,3,277806
33.375645,-0.4180665,-0.7505244,-1,3,277810
77.16925,1.2136425,-0.13328937,-1,3,277814
36.31979,-0.8863974,2.1928196,1,3,277816
33.081905,-0.28658423,-2.1653647,1,3,277817
29.51957,0.4594557,-0.061736774,1,3,277818
70.05467,0.9534311,-0.48048142,1,3,277820
80.26626,-0.10686078,3.00968,-1,3,277823
35.21348,-0.908184,1.6354647,1,3,277825
41.27334,-0.5033686,1.349447,1,3,277830
157.43814,0.061369367,-2.700366,-1,3,277835
28.47543,1.1020246,-0.4593296,1,3,277836
43.13168,0.44297272,-1.3442874,-1,3,277841
70.062035,0.053803038,1.0860621,-1,3,277842
127.93132,0.54422516,-0.6530314,-1,3,277844
46.0172,0.84146625,0.31311345,-1,3,277845
64.62245,0.84764165,0.7262882,1,3,277846
42.221386,-0.9886576,-1.1649625,1,3,277860
14.485664,1.839694,1.9908332,-1,3,277864
16.49462,-0.70450497,-1.9279606,1,3,277869
108.08667,0.51919067,1.234092,-1,3,277877
137.03058,-0.113209076,-0.003150747,1,3,277878
46.197556,-0.9882369,-0.6006283,-1,3,277903
34.307198,0.24488296,2.7827516,1,3,277906
9.258174,-1.5193611,1.072733,-1,3,277914
57.888752,-0.024933985,2.0318294,-1,3,277918
138.50725,0.037937894,1.4299045,1,3,277934
148.8703,0.23417938,-1.4799039,-1,3,277937
99.50709,0.878498,-2.0999866,1,3,277941
78.47731,-0.42299333,-2.4522457,1,3,277950
44.543285,-1.741738,2.0219066,1,3,277952
48.13525,-0.37838435,-2.8951364,1,3,277953
47.221638,0.1450789,-0.7896455,1,3,277958
38.801624,-1.2907438,-1.3210348,1,3,277960
134.45529,0.5979524,-0.3199546,-1,3,277964
132.35492,-0.3130698,-0.15373221,-1,3,277967
145.38828,-0.046640098,-2.2865064,1,3,277976
139.38818,-0.4267802,-1.2154688,1,3,277977
132.12451,-0.08744264,-1.1748726,-1,3,277987
121.91753,0.11037212,3.0810208,1,3,277988
132.72237,-0.061188556,-0.07183355,-1,3,277993
70.910934,-0.63079685,1.8881433,1,3,277996
141.74287,-0.2300933,1.8259604,-1,3,277999
43.39088,-0.5317519,2.5323033,-1,3,278002
48.407787,0.33649868,0.55722153,1,3,278010
11.003758,-2.0700808,-2.54345,1,3,278015
124.03715,-0.58147967,-2.7210503,-1,3,278025
48.99636,0.64690465,2.4897308,1,3,278045
138.83878,-0.12215969,-0.2407968,-1,3,278056
83.19876,-0.13476524,-0.4545614,-1,3,278057
25.88314,-1.0122643,-1.8031346,1,3,278061
31.7253,0.63976365,-1.2110407,1,3,278069
18.663591,1.7552326,-1.4104104,1,3,278070
84.81778,-1.196255,-0.18673398,-1,3,278078
48.672047,-0.20897746,-0.67650205,1,3,278079
35.451775,0.8521159,-1.1948472,-1,3,278082
40.208954,0.7254216,-0.66273314,1,3,278085
116.5876,-0.43459064,2.9263954,-1,3,278086
110.6923,0.0015406528,-1.9624698,-1,3,278089
39.885155,-0.35902116,3.042614,-1,3,278096
130.67381,-0.27557242,-1.8850724,-1,3,278100
115.86941,0.52847314,1.1145215,-1,3,278105
27.47746,-1.0457181,1.7024637,-1,3,278106
120.03705,-0.56257105,-0.5131079,-1,3,278107
46.561924,0.77678406,2.457436,1,3,278118
71.94936,0.32231405,-2.3685985,-1,3,278129
17.51814,2.0239017,1.908977,1,3,278132
4.1716013,1.0269167,-1.9074435,-1,3,278137
43.314445,0.98759675,-2.264069,-1,3,278140
15.0136795,-1.1725224,2.6758854,-1,3,278141
91.798935,-0.91441435,-2.5127406,1,3,278154
37.860214,0.8161019,1.3880231,1,3,278163
37.97525,-0.80338776,-1.4478743,1,3,278165
52.114773,0.2406131,3.1302843,-1,3,278170
105.77108,0.8472777,0.7239527,1,3,278174
102.07893,0.32855156,-1.1474465,1,3,278175
100.85918,-0.84111667,2.538021,1,3,278176
108.38411,0.2169105,-0.5614695,-1,3,278177
43.351192,-0.14319998,-0.8554683,1,3,278178
141.80058,-0.014058262,0.36041647,-1,3,278181
97.31368,0.45934516,0.26916686,1,3,278182
23.285105,-0.18242809,-1.4494967,1,3,278192
134.6012,-0.3460226,2.8143735,1,3,278196
108.28011,0.5317188,-0.2658988,-1,3,278211
38.102413,-0.9827736,1.57353,-1,3,278212
44.809406,-1.0619972,-0.8777995,-1,3,278222
51.246105,-0.35502845,1.7123467,-1,3,278231
109.85616,-0.43685058,-1.4073243,1,3,278240
93.76048,-0.37265933,2.4754918,-1,3,278242
23.36506,2.0940719,-0.91254926,-1,3,278246
27.30694,-1.2521075,2.9911058,1,3,278248
57.340725,1.5280696,-2.6911764,1,3,278254
131.49916,0.25895125,1.0901732,-1,3,278255
62.795944,-1.0314586,-1.4122341,-1,3,278266
135.5905,-0.35226923,2.5911884,-1,3,278269
126.7079,0.3585263,-1.930388,-1,3,278270
164.38809,-0.19765085,0.3102732,1,3,278272
75.749886,1.2065238,1.247126,-1,3,278277
46.638367,-0.9823878,2.3338933,1,3,278279
3.915328,0.07834224,-0.42810363,1,3,278280
46.968052,-0.96012723,2.054008,1,3,278289
152.48642,-0.0029418515,0.49743474,1,3,278291
84.4475,0.18567462,3.1188946,1,3,278292
63.057777,0.2616178,-0.10034949,1,3,278295
58.380886,-1.40117,-0.5022695,1,3,278311
131.48798,0.06335077,-2.895178,1,3,278312
59.249958,0.29525313,0.59675586,1,3,278337
33.14967,0.6739929,2.5597858,-1,3,278343
1.1585172,-0.28482896,-2.0172086,-1,3,278344
6.0341663,-2.7990577,1.5039744,-1,3,278346
133.5483,0.40677547,0.010632155,-1,3,278347
72.09589,0.5412374,-2.5207305,1,3,278361
73.792465,-0.2028391,-1.8828444,1,3,278364
51.943287,-1.6614614,-2.475032,1,3,278369
131.86781,0.31952032,-1.2504772,-1,3,278379
117.54296,-0.09286769,-1.8208901,-1,3,278383
122.37925,0.5148311,0.12953979,1,3,278385
30.084581,-0.92832214,1.3139136,-1,3,278391
24.826046,1.5140125,-0.91948605,-1,3,278392
110.76696,0.038881246,-0.6167228,-1,3,278396
